ObjectId,MeetingType,MeetingDate,Voter,Resolution,Vote,Result
148,Regular Meeting of Council,1/27/2020,Angelo Bentivegna,"Receive the report titled Taking a Closer Look at the Downtown: Preliminary Preferred Concept, January 2020, prepared by SGL Planning & Design and attached as Appendix A to community planning department report PL-02-20; and
Endorse the recommended concept (also referred to as the preliminary preferred concept) as discussed in community planning department report PL-02-20 and in the report titled Taking a Closer Look at the Downtown: Preliminary Preferred Concept, January, 2020, prepared by SGL Planning & Design (Appendix A), amended as follows:

Exclude from endorsement, subject to the considerations in 2, the recommended concept for the lands identified as:

Village Square Precinct V2 sub area; and
Downtown East Precinct located east of Elizabeth Street and south of Lions Park, and the block bounded by John Street, Maria Street, Elizabeth Street, and James Street; and


Direct the Executive Director of Community Planning, Regulation, and Mobility to consider the following during the development of policy modifications to the adopted Official Plan:

appropriate built form;
enhancement of transition provisions in the Downtown East Mixed-Use Precinct, to ensure an appropriate interface with the areas to both the east and the north;
enhancement of provisions to protect the existing character and streetscape of the Downtown East Mixed-Use Precinct, with particular attention to the pedestrian experience on Elizabeth Street;
appropriate built form in the V2 area of Village Square Precinct, with appropriate performance standards to avoid or mitigate potential impacts from new development on the existing low-rise buildings on Martha Street and existing low-rise buildings west of Pearl Street;
policy or mapping-based solutions to acknowledge, protect, and enhance existing community institutions or other private organizations that provide public services or amenities; and




Recognize the need for a transportation corridor through the Mid-Brant Precinct without presupposing that it must be a road, to allow consideration of the appropriate function of the new transportation corridor during the block planning exercise; and
Direct the Executive Director of Community Planning, Regulation and Mobility to consider, during the development of policy modifications to the adopted Official Plan, enhancement of transition provisions in the Upper Brant Mixed-Use Precinct north of Ghent Avenue to ensure an appropriate interface with the established neighbourhoods to the east; and

Direct the Director of Community Planning to prepare detailed modifications to the Adopted Official Plan to implement the recommended concept as discussed in community planning department report PL-02-20 and in the report titled Taking a Closer Look at the Downtown: Preliminary Preferred Concept, January, 2020, prepared by SGL Planning & Design (Appendix A).",Yes,CARRIED
149,Regular Meeting of Council,2/24/2020,Marianne Meed Ward,"Enact and pass the following by-laws which are now introduced, entitled and numbered as indicated below:",Yes,CARRIED
150,Regular Meeting of Council,2/24/2020,Marianne Meed Ward,"Repeal Screening and Hearing Officer By-law 40-2018; and
Approve the enactment of a by-law to establish and appoint positions of Screening Officer and Hearing Officer in the City of Burlington, attached as Appendix A to transportation services department report TS-02-20, in a form satisfactory to the City Solicitor, as its replacement.",Yes,CARRIED
151,Regular Meeting of Council,4/20/2020,Rory Nisan,Receive and file office of the mayors report MO-01-20 providing information on the Mayors planned travel in 2020 on behalf of the City of Burlington.,No,LOST
152,Regular Meeting of Council,4/20/2020,Rory Nisan,"Direct the Executive Director of Legal Services or her designate to proceed in accordance with the instructions sought in matters 20, 21, 26, 32, 34 and 35 and that the balance of legal department report L-02-20 be received and filed.",Yes,CARRIED
153,Regular Meeting of Council,4/20/2020,Rory Nisan,"Award contract RFT-307-20 Winter Road Maintenance to PAVE-TAR CONSTRUCTION LTD, 419 Attwell Drive, Etobicoke, ON M9W 5C4, for  $2,171,295.00 including HST; and
Authorize the Manager of Procurement Services to issue a purchase order, and/or sign any associated agreements subject to the satisfaction of the Executive Director of Legal Services, with the bidder named above; and
Authorize the Manager of Procurement Services to extend the contract for the term of the agreement subject to the conditions of the contract.",Yes,CARRIED
154,Regular Meeting of Council,4/20/2020,Rory Nisan,"Receive the comments and feedback contained in Appendix A of this report and forward to the Province of Ontario, Minister of Municipal Affairs and Housing, as the City of Burlingtons response to the consultation on the Proposed Regulatory Matters Pertaining to Community Benefits Authority under the Planning Act, the Development Charges Act, and the Building Code Act, ERO 019-1406.",Yes,CARRIED
155,Regular Meeting of Council,4/20/2020,Shawna Stolte,Confirm the minutes of the following meetings of Council:,Yes,CARRIED
156,Regular Meeting of Council,4/20/2020,Shawna Stolte,Approve the following minutes:,Yes,CARRIED
157,Regular Meeting of Council,4/20/2020,Shawna Stolte,"Receive and file the following Information Packages, having been prepared and distributed to Council:",Yes,CARRIED
158,Regular Meeting of Council,4/20/2020,Shawna Stolte,"Receive and file the following items, having been considered by Council: ",Yes,CARRIED
159,Regular Meeting of Council,4/20/2020,Shawna Stolte,"Enact and pass the following by-laws which are now introduced, entitled and numbered as indicated below:",Yes,CARRIED
160,Regular Meeting of Council,4/20/2020,Shawna Stolte,"Enact and pass By-law Number 27-2020, being a by-law to confirm the proceedings of Council at its meeting held Monday, April 20, 2020 being read a first, second and third time.",Yes,CARRIED
161,Regular Meeting of Council,4/20/2020,Shawna Stolte,Items a to g were voted upon by way of one consent vote.,Yes,CARRIED
162,Regular Meeting of Council,4/20/2020,Shawna Stolte,"Defer item 14.1 ""Shared Streets Burlington"" (ADM-02-20) regarding road closures to aid social distancing during the COVID-19 emergency to staff to determine criteria and return back to Committee or Council in May.",Yes,CARRIED
163,Regular Meeting of Council,4/20/2020,Shawna Stolte,"Receive and file city managers office report CM-03-20 with presentations as follows:


CoVID-19 Emergency Response Strategy  presented by Executive Director Strategy, Risk & Accountability
High-level financial impacts  presented by Chief Financial Officer; and


Direct the City Manager to provide ongoing monthly updates, as required, related to the CoVID-19 City service strategy and the CoVID-9 financial update.",Yes,CARRIED
